dateRecord,batteryVoltage
28/11/2023 06:28,4.94
28/11/2023 06:28,4.94
28/11/2023 06:28,4.94
28/11/2023 06:28,4.94
28/11/2023 06:28,4.94
28/11/2023 06:27,4.94
28/11/2023 06:27,4.94
28/11/2023 06:27,4.94
28/11/2023 06:27,4.94
28/11/2023 06:27,4.94
28/11/2023 06:26,4.94
28/11/2023 06:26,4.94
28/11/2023 06:26,4.94
28/11/2023 06:26,4.94
28/11/2023 06:26,4.94
28/11/2023 06:26,4.94
28/11/2023 06:25,4.94
28/11/2023 06:25,4.94
28/11/2023 06:25,4.94
28/11/2023 06:25,4.94
28/11/2023 06:25,4.94
28/11/2023 06:24,4.94
28/11/2023 06:24,4.94
28/11/2023 06:24,4.94
28/11/2023 06:24,4.94
28/11/2023 06:24,4.94
28/11/2023 06:24,4.94
28/11/2023 06:23,4.94
28/11/2023 06:23,4.94
28/11/2023 06:23,4.94
28/11/2023 06:23,4.94
28/11/2023 06:23,4.94
28/11/2023 06:22,4.94
28/11/2023 06:22,4.94
28/11/2023 06:22,4.95
28/11/2023 06:22,4.94
28/11/2023 06:22,4.94
28/11/2023 06:21,4.94
28/11/2023 06:21,4.94
28/11/2023 06:21,4.94
28/11/2023 06:21,4.94
28/11/2023 06:21,4.95
28/11/2023 06:20,4.94
28/11/2023 06:20,4.94
28/11/2023 06:20,4.94
28/11/2023 06:20,4.95
28/11/2023 06:20,4.95
28/11/2023 06:20,4.94
28/11/2023 06:19,4.95
28/11/2023 06:19,4.95
28/11/2023 06:19,4.94
28/11/2023 06:19,4.95
28/11/2023 06:19,4.95
28/11/2023 06:18,4.94
28/11/2023 06:18,4.94
28/11/2023 06:18,4.94
28/11/2023 06:18,4.94
28/11/2023 06:18,4.95
28/11/2023 06:18,4.94
28/11/2023 06:17,4.95
28/11/2023 06:17,4.95
28/11/2023 06:17,4.95
28/11/2023 06:17,4.94
28/11/2023 06:17,4.95
28/11/2023 06:17,4.95
28/11/2023 06:16,4.95
28/11/2023 06:16,4.94
28/11/2023 06:16,4.95
28/11/2023 06:16,4.95
28/11/2023 06:16,4.95
28/11/2023 06:16,4.95
28/11/2023 06:15,4.95
28/11/2023 06:15,4.94
28/11/2023 06:15,4.95
28/11/2023 06:15,4.95
28/11/2023 06:15,4.95
28/11/2023 06:14,4.95
28/11/2023 06:14,4.95
28/11/2023 06:14,4.95
28/11/2023 06:14,4.95
28/11/2023 06:14,4.95
28/11/2023 06:14,4.94
28/11/2023 06:13,4.95
28/11/2023 06:13,4.95
28/11/2023 06:13,4.95
28/11/2023 06:13,4.95
28/11/2023 06:13,4.95
28/11/2023 06:13,4.95
28/11/2023 06:12,4.95
28/11/2023 06:12,4.95
28/11/2023 06:12,4.95
28/11/2023 06:12,4.95
28/11/2023 06:12,4.95
28/11/2023 06:11,4.95
28/11/2023 06:11,4.95
28/11/2023 06:11,4.94
28/11/2023 06:11,4.95
28/11/2023 06:11,4.95
28/11/2023 06:11,4.95
28/11/2023 06:10,4.95
28/11/2023 06:10,4.95
28/11/2023 06:10,4.95
28/11/2023 06:10,4.95
28/11/2023 06:10,4.95
28/11/2023 06:10,4.95
28/11/2023 06:09,4.95
28/11/2023 06:09,4.95
28/11/2023 06:09,4.95
28/11/2023 06:09,4.95
28/11/2023 06:09,4.95
28/11/2023 06:09,4.95
28/11/2023 06:08,4.95
28/11/2023 06:08,4.95
28/11/2023 06:08,4.95
28/11/2023 06:08,4.95
28/11/2023 06:08,4.95
28/11/2023 06:08,4.95
28/11/2023 06:07,4.95
28/11/2023 06:07,4.95
28/11/2023 06:07,4.95
28/11/2023 06:07,4.95
28/11/2023 06:07,4.96
28/11/2023 06:06,4.95
28/11/2023 06:06,4.96
28/11/2023 06:06,4.96
28/11/2023 06:06,4.95
28/11/2023 06:06,4.96
28/11/2023 06:06,4.96
28/11/2023 06:05,4.96
28/11/2023 06:05,4.95
28/11/2023 06:05,4.95
28/11/2023 06:05,4.95
28/11/2023 06:05,4.95
28/11/2023 06:04,4.95
28/11/2023 06:04,4.95
28/11/2023 06:04,4.95
28/11/2023 06:04,4.96
28/11/2023 06:04,4.95
28/11/2023 06:03,4.95
28/11/2023 06:03,4.96
28/11/2023 06:03,4.95
28/11/2023 06:03,4.95
28/11/2023 06:03,4.95
28/11/2023 06:03,4.95
28/11/2023 06:02,4.96
28/11/2023 06:02,4.95
28/11/2023 06:02,4.95
28/11/2023 06:02,4.95
28/11/2023 06:02,4.96
28/11/2023 06:01,4.95
28/11/2023 06:01,4.96
28/11/2023 06:01,4.95
28/11/2023 06:01,4.95
28/11/2023 06:01,4.95
28/11/2023 06:00,4.95
28/11/2023 06:00,4.95
28/11/2023 06:00,4.95
28/11/2023 06:00,4.95
28/11/2023 06:00,4.95
28/11/2023 06:00,4.95
28/11/2023 05:59,4.95
28/11/2023 05:59,4.96
28/11/2023 05:59,4.95
28/11/2023 05:59,4.96
28/11/2023 05:59,4.96
28/11/2023 05:59,4.96
28/11/2023 05:58,4.95
28/11/2023 05:58,4.96
28/11/2023 05:58,4.96
28/11/2023 05:58,4.96
28/11/2023 05:58,4.96
28/11/2023 05:58,4.96
28/11/2023 05:57,4.96
28/11/2023 05:57,4.96
28/11/2023 05:57,4.96
28/11/2023 05:57,4.96
28/11/2023 05:57,4.96
28/11/2023 05:57,4.96
28/11/2023 05:56,4.96
28/11/2023 05:56,4.96
28/11/2023 05:56,4.96
28/11/2023 05:56,4.96
28/11/2023 05:56,4.96
28/11/2023 05:55,4.96
28/11/2023 05:55,4.96
28/11/2023 05:55,4.95
28/11/2023 05:55,4.96
28/11/2023 05:55,4.96
28/11/2023 05:55,4.96
28/11/2023 05:54,4.95
28/11/2023 05:54,4.96
28/11/2023 05:54,4.96
28/11/2023 05:54,4.96
28/11/2023 05:54,4.96
28/11/2023 05:53,4.96
28/11/2023 05:53,4.96
28/11/2023 05:53,4.96
28/11/2023 05:53,4.96
28/11/2023 05:53,4.96
28/11/2023 05:53,4.96
28/11/2023 05:52,4.96
28/11/2023 05:52,4.96
28/11/2023 05:52,4.96
28/11/2023 05:52,4.96
28/11/2023 05:52,4.96
28/11/2023 05:52,4.96
28/11/2023 05:51,4.95
28/11/2023 05:51,4.96
28/11/2023 05:51,4.96
28/11/2023 05:51,4.96
28/11/2023 05:51,4.96
28/11/2023 05:51,4.96
28/11/2023 05:50,4.96
28/11/2023 05:50,4.96
28/11/2023 05:50,4.96
28/11/2023 05:50,4.96
28/11/2023 05:50,4.96
28/11/2023 05:50,4.96
28/11/2023 05:49,4.96
28/11/2023 05:49,4.96
28/11/2023 05:49,4.96
28/11/2023 05:49,4.96
28/11/2023 05:49,4.96
28/11/2023 05:48,4.96
28/11/2023 05:48,4.96
28/11/2023 05:48,4.96
28/11/2023 05:48,4.96
28/11/2023 05:48,4.96
28/11/2023 05:48,4.96
28/11/2023 05:48,4.96
28/11/2023 05:47,4.96
28/11/2023 05:47,4.96
28/11/2023 05:47,4.96
28/11/2023 05:47,4.96
28/11/2023 05:47,4.96
28/11/2023 05:46,4.96
28/11/2023 05:46,4.96
28/11/2023 05:46,4.96
28/11/2023 05:46,4.96
28/11/2023 05:46,4.96
28/11/2023 05:46,4.96
28/11/2023 05:45,4.96
28/11/2023 05:45,4.96
28/11/2023 05:45,4.96
28/11/2023 05:45,4.96
28/11/2023 05:45,4.96
28/11/2023 05:45,4.96
28/11/2023 05:44,4.96
28/11/2023 05:44,4.96
28/11/2023 05:44,4.96
28/11/2023 05:44,4.96
28/11/2023 05:44,4.96
28/11/2023 05:44,4.97
28/11/2023 05:43,4.96
28/11/2023 05:43,4.96
28/11/2023 05:43,4.97
28/11/2023 05:43,4.96
28/11/2023 05:43,4.96
28/11/2023 05:43,4.96
28/11/2023 05:42,4.96
28/11/2023 05:42,4.96
28/11/2023 05:42,4.96
28/11/2023 05:42,4.96
28/11/2023 05:42,4.97
28/11/2023 05:42,4.96
28/11/2023 05:41,4.96
28/11/2023 05:41,4.96
28/11/2023 05:41,4.96
28/11/2023 05:41,4.97
28/11/2023 05:41,4.96
28/11/2023 05:40,4.96
28/11/2023 05:40,4.96
28/11/2023 05:40,4.96
28/11/2023 05:40,4.96
28/11/2023 05:40,4.97
28/11/2023 05:40,4.97
28/11/2023 05:39,4.96
28/11/2023 05:39,4.96
28/11/2023 05:39,4.96
28/11/2023 05:39,4.96
28/11/2023 05:39,4.96
28/11/2023 05:39,4.96
28/11/2023 05:38,4.97
28/11/2023 05:38,4.97
28/11/2023 05:38,4.96
28/11/2023 05:38,4.97
28/11/2023 05:38,4.96
28/11/2023 05:37,4.96
28/11/2023 05:37,4.96
28/11/2023 05:37,4.96
28/11/2023 05:37,4.97
28/11/2023 05:37,4.96
28/11/2023 05:37,4.97
28/11/2023 05:36,4.96
28/11/2023 05:36,4.97
28/11/2023 05:36,4.97
28/11/2023 05:36,4.96
28/11/2023 05:36,4.96
28/11/2023 05:35,4.96
28/11/2023 05:35,4.97
28/11/2023 05:35,4.97
28/11/2023 05:35,4.96
28/11/2023 05:35,4.97
28/11/2023 05:35,4.96
28/11/2023 05:34,4.97
28/11/2023 05:34,4.96
28/11/2023 05:34,4.96
28/11/2023 05:34,4.96
28/11/2023 05:34,4.96
28/11/2023 05:34,4.97
28/11/2023 05:33,4.97
28/11/2023 05:33,4.96
28/11/2023 05:33,4.97
28/11/2023 05:33,4.97
28/11/2023 05:33,4.96
28/11/2023 05:32,4.96
28/11/2023 05:32,4.96
28/11/2023 05:32,4.96
28/11/2023 05:32,4.97
28/11/2023 05:32,4.96
28/11/2023 05:32,4.96
28/11/2023 05:31,4.97
28/11/2023 05:31,4.97
28/11/2023 05:31,4.96
28/11/2023 05:31,4.97
28/11/2023 05:31,4.97
28/11/2023 05:31,4.96
28/11/2023 05:30,4.97
28/11/2023 05:30,4.97
28/11/2023 05:30,4.97
28/11/2023 05:30,4.97
28/11/2023 05:30,4.96
28/11/2023 05:29,4.97
28/11/2023 05:29,4.97
28/11/2023 05:29,4.97
28/11/2023 05:29,4.97
28/11/2023 05:29,4.97
28/11/2023 05:28,4.96
28/11/2023 05:28,4.97
28/11/2023 05:28,4.97
28/11/2023 05:28,4.97
28/11/2023 05:28,4.96
28/11/2023 05:28,4.97
28/11/2023 05:27,4.97
28/11/2023 05:27,4.97
28/11/2023 05:27,4.97
28/11/2023 05:27,4.97
28/11/2023 05:27,4.97
28/11/2023 05:27,4.97
28/11/2023 05:26,4.97
28/11/2023 05:26,4.97
28/11/2023 05:26,4.97
28/11/2023 05:26,4.97
28/11/2023 05:26,4.97
28/11/2023 05:25,4.97
28/11/2023 05:25,4.97
28/11/2023 05:25,4.97
28/11/2023 05:25,4.97
28/11/2023 05:25,4.97
28/11/2023 05:25,4.97
28/11/2023 05:24,4.97
28/11/2023 05:24,4.97
28/11/2023 05:24,4.97
28/11/2023 05:24,4.97
28/11/2023 05:24,4.97
28/11/2023 05:24,4.97
28/11/2023 05:23,4.97
28/11/2023 05:23,4.97
28/11/2023 05:23,4.97
28/11/2023 05:23,4.97
28/11/2023 05:23,4.97
28/11/2023 05:23,4.97
28/11/2023 05:22,4.97
28/11/2023 05:22,4.97
28/11/2023 05:22,4.97
28/11/2023 05:22,4.97
28/11/2023 05:22,4.97
28/11/2023 05:21,4.97
28/11/2023 05:21,4.97
28/11/2023 05:21,4.97
28/11/2023 05:21,4.97
28/11/2023 05:21,4.96
28/11/2023 05:21,4.97
28/11/2023 05:20,4.97
28/11/2023 05:20,4.97
28/11/2023 05:20,4.97
28/11/2023 05:20,4.97
28/11/2023 05:20,4.97
28/11/2023 05:19,4.97
28/11/2023 05:19,4.97
28/11/2023 05:19,4.97
28/11/2023 05:19,4.97
28/11/2023 05:19,4.97
28/11/2023 05:18,4.97
28/11/2023 05:18,4.97
28/11/2023 05:18,4.97
28/11/2023 05:18,4.97
28/11/2023 05:18,4.97
28/11/2023 05:18,4.97
28/11/2023 05:17,4.97
28/11/2023 05:17,4.97
28/11/2023 05:17,4.97
28/11/2023 05:17,4.97
28/11/2023 05:17,4.97
28/11/2023 05:17,4.97
28/11/2023 05:16,4.97
28/11/2023 05:16,4.97
28/11/2023 05:16,4.97
28/11/2023 05:16,4.97
28/11/2023 05:16,4.97
28/11/2023 05:15,4.97
28/11/2023 05:15,4.97
28/11/2023 05:15,4.97
28/11/2023 05:15,4.97
28/11/2023 05:15,4.97
28/11/2023 05:15,4.97
28/11/2023 05:14,4.97
28/11/2023 05:14,4.97
28/11/2023 05:14,4.97
28/11/2023 05:14,4.97
28/11/2023 05:14,4.97
28/11/2023 05:14,4.97
28/11/2023 05:13,4.97
28/11/2023 05:13,4.97
28/11/2023 05:13,4.97
28/11/2023 05:13,4.97
28/11/2023 05:13,4.97
28/11/2023 05:13,4.97
28/11/2023 05:12,4.97
28/11/2023 05:12,4.97
28/11/2023 05:12,4.97
28/11/2023 05:12,4.97
28/11/2023 05:12,4.97
28/11/2023 05:11,4.97
28/11/2023 05:11,4.97
28/11/2023 05:11,4.97
28/11/2023 05:11,4.97
28/11/2023 05:11,4.97
28/11/2023 05:10,4.97
28/11/2023 05:10,4.97
28/11/2023 05:10,4.97
28/11/2023 05:10,4.97
28/11/2023 05:10,4.97
28/11/2023 05:10,4.97
28/11/2023 05:09,4.97
28/11/2023 05:09,4.97
28/11/2023 05:09,4.97
28/11/2023 05:09,4.97
28/11/2023 05:09,4.97
28/11/2023 05:08,4.97
28/11/2023 05:08,4.97
28/11/2023 05:08,4.97
28/11/2023 05:08,4.97
28/11/2023 05:08,4.97
28/11/2023 05:08,4.97
28/11/2023 05:07,4.97
28/11/2023 05:07,4.97
28/11/2023 05:07,4.97
28/11/2023 05:07,4.97
28/11/2023 05:07,4.97
28/11/2023 05:07,4.97
28/11/2023 05:06,4.97
28/11/2023 05:06,4.98
28/11/2023 05:06,4.97
28/11/2023 05:06,4.97
28/11/2023 05:06,4.97
28/11/2023 05:05,4.97
28/11/2023 05:05,4.97
28/11/2023 05:05,4.97
28/11/2023 05:05,4.97
28/11/2023 05:05,4.97
28/11/2023 05:04,4.97
28/11/2023 05:04,4.97
28/11/2023 05:04,4.97
28/11/2023 05:04,4.97
28/11/2023 05:04,4.97
28/11/2023 05:04,4.98
28/11/2023 05:03,4.97
28/11/2023 05:03,4.97
28/11/2023 05:03,4.97
28/11/2023 05:03,4.97
28/11/2023 05:03,4.97
28/11/2023 05:02,4.98
28/11/2023 05:02,4.97
28/11/2023 05:02,4.97
28/11/2023 05:02,4.98
28/11/2023 05:02,4.97
28/11/2023 05:02,4.97
28/11/2023 05:01,4.98
28/11/2023 05:01,4.97
28/11/2023 05:01,4.98
28/11/2023 05:01,4.97
28/11/2023 05:01,4.97
28/11/2023 05:01,4.97
28/11/2023 05:00,4.97
28/11/2023 05:00,4.98
28/11/2023 05:00,4.98
28/11/2023 05:00,4.97
28/11/2023 05:00,4.97
28/11/2023 05:00,4.98
28/11/2023 04:59,4.98
28/11/2023 04:59,4.98
28/11/2023 04:59,4.98
28/11/2023 04:59,4.98
28/11/2023 04:59,4.97
28/11/2023 04:59,4.98
28/11/2023 04:58,4.98
28/11/2023 04:58,4.97
28/11/2023 04:58,4.97
28/11/2023 04:58,4.98
28/11/2023 04:58,4.97
28/11/2023 04:57,4.97
28/11/2023 04:57,4.98
28/11/2023 04:57,4.97
28/11/2023 04:57,4.98
28/11/2023 04:57,4.98
28/11/2023 04:57,4.98
28/11/2023 04:56,4.97
28/11/2023 04:56,4.98
28/11/2023 04:56,4.98
28/11/2023 04:56,4.98
28/11/2023 04:56,4.97
28/11/2023 04:55,4.98
28/11/2023 04:55,4.98
28/11/2023 04:55,4.97
28/11/2023 04:55,4.98
28/11/2023 04:55,4.98
28/11/2023 04:55,4.97
28/11/2023 04:54,4.98
28/11/2023 04:54,4.97
28/11/2023 04:54,4.98
28/11/2023 04:54,4.97
28/11/2023 04:54,4.98
28/11/2023 04:54,4.98
28/11/2023 04:53,4.98
28/11/2023 04:53,4.98
28/11/2023 04:53,4.98
28/11/2023 04:53,4.97
28/11/2023 04:53,4.97
28/11/2023 04:53,4.98
28/11/2023 04:52,4.98
28/11/2023 04:52,4.98
28/11/2023 04:52,4.98
28/11/2023 04:52,4.98
28/11/2023 04:52,4.98
28/11/2023 04:51,4.98
28/11/2023 04:51,4.99
28/11/2023 04:51,4.98
28/11/2023 04:51,4.97
28/11/2023 04:51,4.98
28/11/2023 04:51,4.98
28/11/2023 04:50,4.98
28/11/2023 04:50,4.98
28/11/2023 04:50,4.98
28/11/2023 04:50,4.99
28/11/2023 04:50,4.99
28/11/2023 04:49,4.98
28/11/2023 04:49,4.98
28/11/2023 04:49,4.98
28/11/2023 04:49,4.98
28/11/2023 04:49,4.98
28/11/2023 04:48,4.98
28/11/2023 04:48,4.98
28/11/2023 04:48,4.98
28/11/2023 04:48,4.98
28/11/2023 04:48,4.98
28/11/2023 04:48,4.98
28/11/2023 04:47,4.98
28/11/2023 04:47,4.98
28/11/2023 04:47,4.98
28/11/2023 04:47,4.98
28/11/2023 04:47,4.97
28/11/2023 04:46,4.98
28/11/2023 04:46,4.98
28/11/2023 04:46,4.98
28/11/2023 04:46,4.98
28/11/2023 04:46,4.98
28/11/2023 04:46,4.98
28/11/2023 04:45,4.98
28/11/2023 04:45,4.98
28/11/2023 04:45,4.98
28/11/2023 04:45,4.98
28/11/2023 04:45,4.98
28/11/2023 04:45,4.98
28/11/2023 04:44,4.98
28/11/2023 04:44,4.98
28/11/2023 04:44,4.98
28/11/2023 04:44,4.98
28/11/2023 04:44,4.98
28/11/2023 04:44,4.98
28/11/2023 04:43,4.98
28/11/2023 04:43,4.98
28/11/2023 04:43,4.98
28/11/2023 04:43,4.98
28/11/2023 04:43,4.99
28/11/2023 04:42,4.98
28/11/2023 04:42,4.98
28/11/2023 04:42,4.98
28/11/2023 04:42,4.98
28/11/2023 04:42,4.98
28/11/2023 04:42,4.98
28/11/2023 04:41,4.98
28/11/2023 04:41,4.98
28/11/2023 04:41,4.98
28/11/2023 04:41,4.99
28/11/2023 04:41,4.98
28/11/2023 04:40,4.98
28/11/2023 04:40,4.98
28/11/2023 04:40,4.99
28/11/2023 04:40,4.98
28/11/2023 04:40,4.98
28/11/2023 04:40,4.99
28/11/2023 04:39,4.99
28/11/2023 04:39,4.98
28/11/2023 04:39,4.99
28/11/2023 04:39,4.99
28/11/2023 04:39,4.99
28/11/2023 04:38,4.99
28/11/2023 04:38,4.98
28/11/2023 04:38,4.98
28/11/2023 04:38,4.98
28/11/2023 04:38,4.98
28/11/2023 04:38,4.98
28/11/2023 04:37,4.98
28/11/2023 04:37,4.98
28/11/2023 04:37,4.98
28/11/2023 04:37,4.99
28/11/2023 04:37,4.98
28/11/2023 04:36,4.98
28/11/2023 04:36,4.99
28/11/2023 04:36,4.99
28/11/2023 04:36,4.98
28/11/2023 04:36,4.99
28/11/2023 04:35,4.99
28/11/2023 04:35,4.98
28/11/2023 04:35,4.99
28/11/2023 04:35,4.99
28/11/2023 04:35,4.99
28/11/2023 04:35,4.99
28/11/2023 04:34,4.99
28/11/2023 04:34,4.99
28/11/2023 04:34,4.99
28/11/2023 04:34,4.99
28/11/2023 04:34,4.99
28/11/2023 04:33,4.99
28/11/2023 04:33,4.99
28/11/2023 04:33,4.99
28/11/2023 04:33,4.99
28/11/2023 04:33,4.98
28/11/2023 04:33,4.99
28/11/2023 04:32,4.99
28/11/2023 04:32,4.99
28/11/2023 04:32,4.98
28/11/2023 04:32,4.98
28/11/2023 04:32,4.99
28/11/2023 04:32,4.99
28/11/2023 04:31,4.99
28/11/2023 04:31,4.99
28/11/2023 04:31,4.99
28/11/2023 04:31,4.99
28/11/2023 04:31,4.98
28/11/2023 04:30,4.99
28/11/2023 04:30,4.99
28/11/2023 04:30,4.99
28/11/2023 04:30,4.98
28/11/2023 04:30,4.99
28/11/2023 04:29,4.99
28/11/2023 04:29,4.99
28/11/2023 04:29,4.98
28/11/2023 04:29,4.99
28/11/2023 04:29,4.99
28/11/2023 04:29,4.98
28/11/2023 04:28,4.99
28/11/2023 04:28,4.98
28/11/2023 04:28,4.99
28/11/2023 04:28,4.99
28/11/2023 04:28,4.99
28/11/2023 04:28,4.98
28/11/2023 04:27,4.99
28/11/2023 04:27,4.98
28/11/2023 04:27,4.98
28/11/2023 04:27,4.98
28/11/2023 04:27,4.99
28/11/2023 04:26,4.99
28/11/2023 04:26,4.99
28/11/2023 04:26,4.99
28/11/2023 04:26,4.98
28/11/2023 04:26,4.99
28/11/2023 04:26,4.99
28/11/2023 04:25,4.99
28/11/2023 04:25,4.99
28/11/2023 04:25,4.99
28/11/2023 04:25,4.98
28/11/2023 04:25,4.99
28/11/2023 04:25,4.98
28/11/2023 04:24,4.99
28/11/2023 04:24,4.99
28/11/2023 04:24,4.99
28/11/2023 04:24,4.99
28/11/2023 04:24,4.99
28/11/2023 04:23,4.99
28/11/2023 04:23,4.99
28/11/2023 04:23,4.99
28/11/2023 04:23,4.99
28/11/2023 04:23,4.99
28/11/2023 04:22,4.99
28/11/2023 04:22,4.99
28/11/2023 04:22,4.99
28/11/2023 04:22,4.99
28/11/2023 04:22,4.99
28/11/2023 04:22,4.99
28/11/2023 04:21,4.99
28/11/2023 04:21,4.99
28/11/2023 04:21,4.99
28/11/2023 04:21,4.99
28/11/2023 04:21,4.99
28/11/2023 04:21,4.99
28/11/2023 04:20,4.99
28/11/2023 04:20,4.99
28/11/2023 04:20,4.99
28/11/2023 04:20,4.99
28/11/2023 04:20,4.99
28/11/2023 04:20,4.99
28/11/2023 04:19,4.99
28/11/2023 04:19,4.99
28/11/2023 04:19,4.99
28/11/2023 04:19,4.99
28/11/2023 04:19,4.99
28/11/2023 04:18,4.99
28/11/2023 04:18,4.99
28/11/2023 04:18,4.99
28/11/2023 04:18,4.99
28/11/2023 04:18,5
28/11/2023 04:17,4.99
28/11/2023 04:17,4.99
28/11/2023 04:17,4.99
28/11/2023 04:17,4.99
28/11/2023 04:17,4.99
28/11/2023 04:17,4.99
28/11/2023 04:17,4.99
28/11/2023 04:16,4.99
28/11/2023 04:16,4.99
28/11/2023 04:16,4.99
28/11/2023 04:16,4.99
28/11/2023 04:16,4.99
28/11/2023 04:16,4.99
28/11/2023 04:15,4.99
28/11/2023 04:15,4.99
28/11/2023 04:15,5
28/11/2023 04:15,4.99
28/11/2023 04:15,4.99
28/11/2023 04:14,4.99
28/11/2023 04:14,4.99
28/11/2023 04:14,4.99
28/11/2023 04:14,4.99
28/11/2023 04:14,4.99
28/11/2023 04:14,5
28/11/2023 04:13,4.99
28/11/2023 04:13,4.99
28/11/2023 04:13,4.99
28/11/2023 04:13,4.99
28/11/2023 04:13,4.99
28/11/2023 04:12,4.99
28/11/2023 04:12,4.99
28/11/2023 04:12,4.99
28/11/2023 04:12,4.99
28/11/2023 04:12,4.99
28/11/2023 04:12,4.99
28/11/2023 04:11,5
28/11/2023 04:11,4.99
28/11/2023 04:11,4.99
28/11/2023 04:11,4.99
28/11/2023 04:11,4.99
28/11/2023 04:11,4.99
28/11/2023 04:10,4.99
28/11/2023 04:10,4.99
28/11/2023 04:10,4.99
28/11/2023 04:10,5
28/11/2023 04:10,5
28/11/2023 04:09,4.99
28/11/2023 04:09,4.99
28/11/2023 04:09,4.99
28/11/2023 04:09,4.99
28/11/2023 04:09,4.99
28/11/2023 04:09,4.99
28/11/2023 04:08,5
28/11/2023 04:08,4.99
28/11/2023 04:08,4.99
28/11/2023 04:08,5
28/11/2023 04:08,5
28/11/2023 04:08,5
28/11/2023 04:07,4.99
28/11/2023 04:07,4.99
28/11/2023 04:07,4.99
28/11/2023 04:07,5
28/11/2023 04:07,4.99
28/11/2023 04:07,4.99
28/11/2023 04:06,5
28/11/2023 04:06,4.99
28/11/2023 04:06,5
28/11/2023 04:06,4.99
28/11/2023 04:06,4.99
28/11/2023 04:06,4.99
28/11/2023 04:05,5
28/11/2023 04:05,5
28/11/2023 04:05,4.99
28/11/2023 04:05,4.99
28/11/2023 04:05,4.99
28/11/2023 04:04,4.99
28/11/2023 04:04,5
28/11/2023 04:04,4.99
28/11/2023 04:04,5
28/11/2023 04:04,4.99
28/11/2023 04:03,5
28/11/2023 04:03,5
28/11/2023 04:03,4.99
28/11/2023 04:03,5
28/11/2023 04:03,5
28/11/2023 04:03,4.99
28/11/2023 04:02,5
28/11/2023 04:02,5
28/11/2023 04:02,5
28/11/2023 04:02,5
28/11/2023 04:02,5
28/11/2023 04:01,5
28/11/2023 04:01,5
28/11/2023 04:01,4.99
28/11/2023 04:01,4.99
28/11/2023 04:01,4.99
28/11/2023 04:00,5
28/11/2023 04:00,5
28/11/2023 04:00,5
28/11/2023 04:00,5
28/11/2023 04:00,5
28/11/2023 03:59,5
28/11/2023 03:59,5
28/11/2023 03:59,5
28/11/2023 03:59,5
28/11/2023 03:59,5
28/11/2023 03:59,4.99
28/11/2023 03:58,5
28/11/2023 03:58,4.99
28/11/2023 03:58,4.99
28/11/2023 03:58,4.99
28/11/2023 03:58,4.99
28/11/2023 03:57,4.99
28/11/2023 03:57,5
28/11/2023 03:57,5
28/11/2023 03:57,5
28/11/2023 03:57,5
28/11/2023 03:56,4.99
28/11/2023 03:56,5
28/11/2023 03:56,5
28/11/2023 03:56,5
28/11/2023 03:56,4.99
28/11/2023 03:56,4.99
28/11/2023 03:56,5
28/11/2023 03:55,4.99
28/11/2023 03:55,4.99
28/11/2023 03:55,5
28/11/2023 03:55,5
28/11/2023 03:55,5
28/11/2023 03:54,5
28/11/2023 03:54,5
28/11/2023 03:54,5
28/11/2023 03:54,4.99
28/11/2023 03:54,5
28/11/2023 03:53,5
28/11/2023 03:53,4.99
28/11/2023 03:53,5
28/11/2023 03:53,5
28/11/2023 03:53,5
28/11/2023 03:53,5
28/11/2023 03:52,5
28/11/2023 03:52,5
28/11/2023 03:52,5
28/11/2023 03:52,5
28/11/2023 03:52,5
28/11/2023 03:52,5
28/11/2023 03:52,5
28/11/2023 03:51,5
28/11/2023 03:51,5
28/11/2023 03:51,5
28/11/2023 03:51,5
28/11/2023 03:51,5
28/11/2023 03:50,5
28/11/2023 03:50,5
28/11/2023 03:50,5
28/11/2023 03:50,5
28/11/2023 03:50,5
28/11/2023 03:49,5
28/11/2023 03:49,5
28/11/2023 03:49,5
28/11/2023 03:49,5
28/11/2023 03:49,5
28/11/2023 03:49,5
28/11/2023 03:48,5
28/11/2023 03:48,5
28/11/2023 03:48,5
28/11/2023 03:48,5
28/11/2023 03:48,5
28/11/2023 03:47,5
28/11/2023 03:47,5
28/11/2023 03:47,5
28/11/2023 03:47,4.99
28/11/2023 03:47,5
28/11/2023 03:47,5
28/11/2023 03:46,5
28/11/2023 03:46,5.01
28/11/2023 03:46,5
28/11/2023 03:46,5.01
28/11/2023 03:46,5
28/11/2023 03:46,5
28/11/2023 03:45,5
28/11/2023 03:45,5
28/11/2023 03:45,5
28/11/2023 03:45,5
28/11/2023 03:45,5
28/11/2023 03:45,5
28/11/2023 03:44,5
28/11/2023 03:44,5
28/11/2023 03:44,5
28/11/2023 03:44,5
28/11/2023 03:44,5
28/11/2023 03:43,5
28/11/2023 03:43,5
28/11/2023 03:43,5
28/11/2023 03:43,5.01
28/11/2023 03:43,5
28/11/2023 03:43,5
28/11/2023 03:42,5
28/11/2023 03:42,5
28/11/2023 03:42,5
28/11/2023 03:42,5
28/11/2023 03:42,4.99
28/11/2023 03:41,5
28/11/2023 03:41,5
28/11/2023 03:40,5
28/11/2023 03:40,5
28/11/2023 03:40,5
28/11/2023 03:39,5
28/11/2023 03:39,5
28/11/2023 03:39,5
28/11/2023 03:39,5
28/11/2023 03:39,5
28/11/2023 03:38,5
28/11/2023 03:37,5
28/11/2023 03:37,5
28/11/2023 03:36,5
